timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1652708031625,237,Get All Activities Request,200,OK,Endurance Test Group 1-6,text,true,,352,181,18,18,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=3,237,0,0
1652708031626,240,Get All Activities Request,200,OK,Endurance Test Group 1-15,text,true,,351,181,17,17,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=4,240,0,0
1652708031633,238,Get All Activities Request,200,OK,Endurance Test Group 1-16,text,true,,352,181,17,17,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=5,238,0,0
1652708031647,240,Get All Activities Request,200,OK,Endurance Test Group 1-20,text,true,,350,181,17,17,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=6,240,0,0
1652708031691,239,Get All Activities Request,200,OK,Endurance Test Group 1-7,text,true,,352,181,17,17,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=9,239,0,0
1652708031691,239,Get All Activities Request,200,OK,Endurance Test Group 1-12,text,true,,351,181,17,17,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=8,239,0,0
1652708031689,244,Get All Activities Request,200,OK,Endurance Test Group 1-10,text,true,,352,181,16,16,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=7,244,0,0
1652708031713,238,Get All Activities Request,200,OK,Endurance Test Group 1-8,text,true,,353,182,16,16,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=10,238,0,0
1652708031714,237,Get All Activities Request,200,OK,Endurance Test Group 1-2,text,true,,352,181,16,16,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=1,237,0,0
1652708031714,240,Get All Activities Request,200,OK,Endurance Test Group 1-9,text,true,,351,181,15,15,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=2,240,0,0
1652708031720,239,Get All Activities Request,200,OK,Endurance Test Group 1-18,text,true,,352,181,15,15,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=3,239,0,0
1652708031740,238,Get All Activities Request,200,OK,Endurance Test Group 1-4,text,true,,352,181,15,15,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=5,237,0,0
1652708031735,244,Get All Activities Request,200,OK,Endurance Test Group 1-3,text,true,,351,181,14,14,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=4,244,0,0
1652708031755,243,Get All Activities Request,200,OK,Endurance Test Group 1-17,text,true,,351,181,13,13,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=6,243,0,0
1652708031790,238,Get All Activities Request,200,OK,Endurance Test Group 1-19,text,true,,352,181,13,13,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=7,238,0,0
1652708031806,246,Get All Activities Request,200,OK,Endurance Test Group 1-11,text,true,,351,181,13,13,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=8,246,0,0
1652708031811,241,Get All Activities Request,200,OK,Endurance Test Group 1-13,text,true,,352,181,13,13,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=9,241,0,0
1652708031848,249,Get All Activities Request,200,OK,Endurance Test Group 1-14,text,true,,353,182,13,13,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=10,249,0,0
1652708031867,244,Get All Activities Request,200,OK,Endurance Test Group 1-15,text,true,,352,181,13,13,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=1,244,0,0
1652708031871,242,Get All Activities Request,200,OK,Endurance Test Group 1-16,text,true,,351,181,13,13,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=2,242,0,0
1652708031887,241,Get All Activities Request,200,OK,Endurance Test Group 1-20,text,true,,352,181,13,13,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=3,241,0,0
1652708031930,239,Get All Activities Request,200,OK,Endurance Test Group 1-12,text,true,,350,181,13,13,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=4,239,0,0
1652708031933,244,Get All Activities Request,200,OK,Endurance Test Group 1-10,text,true,,351,181,12,12,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=5,244,0,0
1652708031954,244,Get All Activities Request,200,OK,Endurance Test Group 1-9,text,true,,351,181,11,11,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=7,244,0,0
1652708031951,247,Get All Activities Request,200,OK,Endurance Test Group 1-8,text,true,,350,181,11,11,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=6,247,0,0
1652708031960,239,Get All Activities Request,200,OK,Endurance Test Group 1-18,text,true,,350,181,11,11,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=8,239,0,0
1652708031999,274,Get All Activities Request,200,OK,Endurance Test Group 1-17,text,true,,352,181,9,9,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=9,274,0,0
1652708032029,258,Get All Activities Request,200,OK,Endurance Test Group 1-19,text,true,,353,182,9,9,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=10,258,0,0
1652708032054,247,Get All Activities Request,200,OK,Endurance Test Group 1-13,text,true,,351,181,9,9,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=2,247,0,0
1652708032054,251,Get All Activities Request,200,OK,Endurance Test Group 1-11,text,true,,352,181,8,8,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=1,251,0,0
1652708032097,245,Get All Activities Request,200,OK,Endurance Test Group 1-14,text,true,,352,181,7,7,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=3,245,0,0
1652708032113,240,Get All Activities Request,200,OK,Endurance Test Group 1-16,text,true,,352,181,6,6,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=5,240,0,0
1652708032111,245,Get All Activities Request,200,OK,Endurance Test Group 1-15,text,true,,351,181,5,5,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=4,245,0,0
1652708032128,241,Get All Activities Request,200,OK,Endurance Test Group 1-20,text,true,,351,181,4,4,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=6,241,0,0
1652708032199,282,Get All Activities Request,200,OK,Endurance Test Group 1-18,text,true,,352,181,4,4,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=7,282,0,0
1652708032273,252,Get All Activities Request,200,OK,Endurance Test Group 1-17,text,true,,351,181,3,3,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=8,252,0,0
1652708032287,243,Get All Activities Request,200,OK,Endurance Test Group 1-19,text,true,,352,181,2,2,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=9,243,0,0
1652708032369,239,Get All Activities Request,200,OK,Endurance Test Group 1-20,text,true,,353,182,1,1,https://applicationtype195746-appservice.azurewebsites.net/api/Activities?Page=1&id=10,239,0,0
